"hotelid","cityid","starclass","nbrooms","amenities","reviews","pageurl","rank","prices","direction","lat","lon","partition_0","process_date"
"300805","303631","4,0","79","Estacionamiento con servicio de valet,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Restaurante,Cadenas de televisión para niños,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Estacionamiento privado pagado en el predio,Garaje de estacionamientos,Estacionamiento vigilado,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Piscina en la terraza,Piscina cubierta,Piscina al aire libre,Sauna,Desayuno tipo bufé,Desayuno en la habitación,Bar de aperitivos,Vino/Champagne,Salas de reuniones,Spa,Masaje,Salón de belleza,Solárium,Sala de vapor,Almacenamiento de equipaje,Periódico,Hotel para no fumadores,Recepción disponible las 24 horas,Check-in y check-out exprés,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Escritorio,Servicio de limpieza,Servicio a la habitación,Máquina de café/té,Kitchenette,TV pantalla plana,Bañera/Ducha,Caja fuerte,Sala de estar,Sofá,Teléfono,Botellas de agua,Microondas,Minibar,Refrigerador,Secador de pelo,Habitaciones para no fumadores,Habitaciones para familias","621 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d300805-Reviews-Hotel_Mercure_Sao_Paulo_Moema-Sao_Paulo_State_of_Sao_Paulo.html","N.º 92","$71.216,$71.216","Avenida Lavandisca 365 Moema, São Paulo, Estado de Sao Paulo 04515-010 Brasil, Sao paulo","-23.601085984448098","-46.6663215077616","Sao_paulo","2020-01-13"
"299821","303631","4,5","444","Garaje de estacionamientos,Internet gratuito,Piscina,Gimnasio / Sala de entrenamiento,Bar/Salón,Alquiler de bicicletas,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Estacionamiento,Wifi,Wifi público,Wifi con cargo adicional,Internet,Bañera de hidromasaje,Toallas para la piscina/playa,Piscina al aire libre,Sauna,Restaurante,Desayuno disponible,Desayuno tipo bufé,Bufé apto para niños,Bar junto a la piscina,Bar en la terraza,Servicio de traslado en autobús,Alquiler de autos,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Spa,Masaje en pareja,Masaje de cuerpo completo,Masaje,Almacenamiento de equipaje,Conserje,Hotel para no fumadores,Servicio de mayordomo,Portero,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Chimenea,Servicio de limpieza,Servicio a la habitación,Minibar,Refrigerador,TV pantalla plana,Películas a pedido,Caja fuerte,Habitaciones para no fumadores,Suites,Habitaciones para familias","2.538 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d299821-Reviews-Renaissance_Sao_Paulo_Hotel-Sao_Paulo_State_of_Sao_Paulo.html","N.º 12","N,A","Alameda Santos 2233, São Paulo, Estado de Sao Paulo 01419-101 Brasil, Sao paulo","-23.558601749668078","-46.661728896906816","Sao_paulo","2020-01-13"
"306593","303631","4,0","139","Estacionamiento con servicio de valet,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Alquiler de bicicletas,Servicio de taxi,Centro de negocios con acceso a Internet,Estacionamiento privado pagado en el predio,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Piscina cubierta,Sauna,Bar/Salón,Restaurante,Desayuno disponible,Desayuno tipo bufé,Café instantáneo de cortesía,Bebida de bienvenida de cortesía,Comidas para niños,Vino/Champagne,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Solárium,Seguridad las 24 horas,Almacenamiento de equipaje,Conserje,Portero,Kit de primeros auxilios,Paraguas,Check-in las 24 horas,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Cortinas blackout,Batas de baño,Aire acondicionado,Escritorio,Servicio de limpieza,Máquina de café/té,TV por cable/satélite,Productos de tocador de cortesía,Servicio a la habitación,Caja fuerte,Sala de estar,Teléfono,Botellas de agua,Plancha,Caja de seguridad para computadora portátil,Baños privados,Servicio de despertador/Reloj despertador,Microondas,Minibar,Refrigerador,TV pantalla plana,Secador de pelo,Vista a la ciudad,Habitaciones para no fumadores,Suites,Habitaciones para familias","1.198 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d306593-Reviews-Radisson_Hotel_Oscar_Freire-Sao_Paulo_State_of_Sao_Paulo.html","N.º 51","$98.115,$58.544,$83.273","Rua da Consolacao 3555, São Paulo, Estado de Sao Paulo 01416-020 Brasil, Sao paulo","-23.56269169998261","-46.67026819649149","Sao_paulo","2020-01-13"
"301999","303631","4,5","60","Estacionamiento privado pagado en el predio,Wifi,Piscina,Gimnasio / Sala de entrenamiento,Bar/Salón,Guardería,Club de niños,Transporte al aeropuerto,Estacionamiento,Wifi con cargo adicional,Internet,Bañera de hidromasaje,Piscina en la terraza,Piscina cubierta,Piscina climatizada,Sauna,Restaurante,Desayuno tipo bufé,Desayuno en la habitación,Menús para dietas especiales,Alquiler de autos,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Spa,Masaje,Almacenamiento de equipaje,Conserje,Periódico,Hotel para no fumadores,Servicio de mayordomo,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Servicio de lustrado de zapatos,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Plancha,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites","700 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d301999-Reviews-Hotel_Fasano_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html","N.º 6","N,A","Rua Vitorio Fasano 88 Jardins, São Paulo, Estado de Sao Paulo 01414-020 Brasil, Sao paulo","-23.56455810684409","-46.6696584806972","Sao_paulo","2020-01-13"
"302001","303631","5,0","57","Estacionamiento privado pagado cercano,Internet de alta velocidad gratuito (WiFi),Bañera de hidromasaje,Gimnasio / Sala de entrenamiento,Bar/Salón,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Internet gratuito,Wifi,Wifi público,Internet,Sauna,Restaurante,Desayuno en la habitación,Alquiler de autos,Salón de banquetes,Salas de reuniones,Spa,Masaje en pareja,Masaje de pies,Masaje de cuerpo completo,Masaje de manos,Masaje de cabeza,Masaje,Masaje de cuello,Conserje,Periódico,Hotel para no fumadores,Servicio de mayordomo,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Servicio de lustrado de zapatos,Aire acondicionado,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites","606 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d302001-Reviews-Emiliano_Hotel-Sao_Paulo_State_of_Sao_Paulo.html","N.º 2","$296.533,$296.497,$274.009","Rua Oscar Freire 384 Jardins, São Paulo, Estado de Sao Paulo 01426-000 Brasil, Sao paulo","-23.566107698857433","-46.66552902025511","Sao_paulo","2020-01-13"
"599262","303631","4,0","63","Estacionamiento privado pagado en el predio,Internet de alta velocidad gratuito (WiFi),Desayuno gratis,Actividades infantiles (Ideal para niños / familias),Centro de negocios con acceso a Internet,Instalaciones para conferencias,Almacenamiento de equipaje,Periódico,Estacionamiento,Internet gratuito,Wifi,Internet,Bar/Salón,Restaurante,Desayuno tipo bufé,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Recepción disponible las 24 horas,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites","285 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d599262-Reviews-San_Juan_Business_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html","N.º 86","$37.105,$39.092,$35.367","Rua Aurora 909 Centro, São Paulo, Estado de Sao Paulo 01209-003 Brasil, Sao paulo","-23.5425595387212","-46.64423439133822","Sao_paulo","2020-01-13"
"300798","303631","4,0","286","Estacionamiento público pagado en el predio,Internet de alta velocidad gratuito (WiFi),Restaurante,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Almacenamiento de equipaje,Hotel para no fumadores,Recepción disponible las 24 horas,Estacionamiento privado pagado cercano,Garaje de estacionamientos,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Desayuno tipo bufé,Bufé apto para niños,Bar de aperitivos,Salón de banquetes,Salas de reuniones,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Caja fuerte,Teléfono,Minibar,TV pantalla plana,Habitaciones para no fumadores","1.491 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d300798-Reviews-Ibis_Sao_Paulo_Barra_Funda-Sao_Paulo_State_of_Sao_Paulo.html","N.º 95","N,A","Rua Eduardo Viana 163 Barra Funda, São Paulo, Estado de Sao Paulo 01133-040 Brasil, Sao paulo","-23.51880297530149","-46.654698027756915","Sao_paulo","2020-01-13"
"306787","303631","4,0","312","Estacionamiento con servicio de valet,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Restaurante,Cadenas de televisión para niños,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Estacionamiento privado pagado en el predio,Estacionamiento privado pagado cercano,Estacionamiento,Internet gratuito,Wifi,Internet,Piscina al aire libre,Sauna,Desayuno tipo bufé,Salón de banquetes,Salas de reuniones,Terraza en la azotea,Conserje,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Aire acondicionado,Escritorio,Servicio a la habitación,Caja fuerte,Microondas,TV pantalla plana,Bañera/Ducha,Sala de estar,Sofá,Teléfono,Estante para la ropa,Servicio de despertador/Reloj despertador,Minibar,Refrigerador,Utensilios de cocina,Productos de tocador de cortesía,Secador de pelo,Habitaciones para no fumadores,Habitaciones para familias","828 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d306787-Reviews-Transamerica_Prime_International_Plaza-Sao_Paulo_State_of_Sao_Paulo.html","N.º 99","$56.605,$56.655,$50.743","Alameda Santos 981 Cerqueira Cesar, São Paulo, Estado de Sao Paulo 01419-001 Brasil, Sao paulo","-23.56641580405675","-46.65261828365742","Sao_paulo","2020-01-13"
"1872423","303631","4,0","183","Estacionamiento privado pagado en el predio,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Almacenamiento de equipaje,Garaje de estacionamientos,Estacionamiento,Internet gratuito,Wifi,Internet,Piscina cubierta,Sauna,Bar/Salón,Restaurante,Desayuno tipo bufé,Salas de reuniones,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Servicio a la habitación,Caja fuerte,Teléfono,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","757 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d1872423-Reviews-Hotel_Intercity_Nacoes_Unidas-Sao_Paulo_State_of_Sao_Paulo.html","N.º 103","N,A","Rua Fernandes Moreira 1371 Chácara Santo Antônio, São Paulo, Estado de Sao Paulo 04716-003 Brasil, Sao paulo","-23.629381648075455","-46.707205824456075","Sao_paulo","2020-01-13"
"656368","303631","4,0","206","Estacionamiento con servicio de valet,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Cadenas de televisión para niños,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Estacionamiento privado pagado en el predio,Garaje de estacionamientos,Estacionamiento vigilado,Estacionamiento,Internet gratuito,Wifi,Internet,Piscina para adultos,Piscina al aire libre,Restaurante,Desayuno tipo bufé,Salas de reuniones,Fax/Fotocopiadora,Almacenamiento de equipaje,Recepción disponible las 24 horas,Check-in y check-out exprés,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Teléfono,Minibar,Refrigerador,TV pantalla plana,Habitaciones para no fumadores,Habitaciones para familias","1.047 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d656368-Reviews-Intercity_Ibirapuera-Sao_Paulo_State_of_Sao_Paulo.html","N.º 119","$41.510,$41.547,$38.977","Avenida Ibirapuera 2577 Moema, São Paulo, Estado de Sao Paulo 04029-200 Brasil, Sao paulo","-23.606228650297155","-46.66450745752788","Sao_paulo","2020-01-13"
"300801","303631","4,0","260","Garaje de estacionamientos,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Instalaciones para conferencias,Salón de banquetes,Almacenamiento de equipaje,Estacionamiento vigilado,Internet gratuito,Wifi,Wifi público,Internet,Piscina cubierta,Bar/Salón,Restaurante,Desayuno tipo bufé,Salas de reuniones,Conserje,Hotel para no fumadores,Muebles de exterior,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Habitaciones insonorizadas,Aire acondicionado,Servicio a la habitación,Caja fuerte,Teléfono,Botellas de agua,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites,Habitaciones para familias","1.802 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d300801-Reviews-Nobile_Hotel_Downtown-Sao_Paulo_State_of_Sao_Paulo.html","N.º 101","N,A","Rua Araujo 141, São Paulo, Estado de Sao Paulo 01220-020 Brasil, Sao paulo","-23.54424080134167","-46.64434192187835","Sao_paulo","2020-01-13"
"7099084","303631","4,0","187","Estacionamiento privado pagado en el predio,Internet de alta velocidad gratuito (WiFi),Bar/Salón,Se admiten mascotas (Se aceptan perros / mascotas),Centro de negocios con acceso a Internet,Periódico,Hotel para no fumadores,Recepción disponible las 24 horas,Estacionamiento vigilado,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Restaurante,Desayuno disponible,Desayuno tipo bufé,Servicio de lavandería,Aire acondicionado,Servicio de limpieza,Caja fuerte,Minibar,TV pantalla plana,Bañera/Ducha,Habitaciones para no fumadores,Habitaciones para familias","1.013 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d7099084-Reviews-Ibis_Styles_Sao_Paulo_Anhembi-Sao_Paulo_State_of_Sao_Paulo.html","N.º 102","N,A","Av. Cruzeiro do Sul, no 1709, São Paulo, Estado de Sao Paulo 02031-000 Brasil, Sao paulo","-23.515883664723873","-46.62530199336356","Sao_paulo","2020-01-13"
"300817","303631","4,0","202","Estacionamiento con servicio de valet,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Bar/Salón,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Spa,Estacionamiento privado pagado en el predio,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Piscina cubierta,Piscina climatizada,Sauna,Restaurante,Desayuno tipo bufé,Desayuno en la habitación,Salón de banquetes,Salas de reuniones,Fax/Fotocopiadora,Almacenamiento de equipaje,Conserje,Recepción disponible las 24 horas,Check-in y check-out exprés,Limpieza en seco,Servicio de lavandería,Servicio de planchado,Aire acondicionado,Servicio de limpieza,Servicio a la habitación,Caja fuerte,Instalaciones de habitación VIP,Microondas,Minibar,TV pantalla plana,Habitaciones para no fumadores,Habitaciones para familias,Habitaciones para fumadores disponibles","1.156 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d300817-Reviews-Mercure_Sao_Paulo_Pinheiros_Hotel-Sao_Paulo_State_of_Sao_Paulo.html","N.º 88","N,A","Rua Capote Valente 500 Pinheiros, São Paulo, Estado de Sao Paulo 05409-001 Brasil, Sao paulo","-23.557273082982316","-46.6757278591379","Sao_paulo","2020-01-13"
"572878","303631","4,0","150","Estacionamiento con servicio de valet,Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Terraza en la azotea,Estacionamiento,Internet gratuito,Wifi,Internet,Piscina en la terraza,Piscina cubierta,Piscina al aire libre,Sauna,Bar/Salón,Restaurante,Desayuno tipo bufé,Salas de reuniones,Almacenamiento de equipaje,Recepción disponible las 24 horas,Limpieza en seco,Servicio de lavandería,Aire acondicionado,Servicio de limpieza,Balcón privado,Servicio a la habitación,Caja fuerte,Teléfono,Minibar,TV pantalla plana,Habitaciones para no fumadores,Suites","841 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d572878-Reviews-Transamerica_Executive_Paulista-Sao_Paulo_State_of_Sao_Paulo.html","N.º 111","N,A","Rua Sao Carlos do Pinhal 200 Bela Vista, São Paulo, Estado de Sao Paulo 01333-000 Brasil, Sao paulo","-23.565254228691828","-46.64972216527214","Sao_paulo","2020-01-13"
"1595112","303631","4,0","100","Internet de alta velocidad gratuito (WiFi),Piscina,Gimnasio / Sala de entrenamiento,Desayuno gratis,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Spa,Hotel para no fumadores,Internet gratuito,Wifi,Internet,Bañera de hidromasaje,Piscina cubierta,Piscina climatizada,Bar/Salón,Restaurante,Desayuno disponible,Desayuno tipo bufé,Salas de reuniones,Servicio de lavandería,Lavandería de autoservicio,Aire acondicionado,Balcón privado,Servicio a la habitación,Minibar,Refrigerador,TV pantalla plana,Habitaciones para no fumadores,Suites","388 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d1595112-Reviews-Hotel_Heritage-Sao_Paulo_State_of_Sao_Paulo.html","N.º 109","N,A","Rua Fernando de Albuquerque 122, São Paulo, Estado de Sao Paulo 01309-030 Brasil, Sao paulo","-23.554099498470784","-46.65760184831786","Sao_paulo","2020-01-13"
"300797","303631","4,0","391","Estacionamiento privado pagado en el predio,Internet de alta velocidad gratuito (WiFi),Bar/Salón,Billar,Club de niños,Transporte al aeropuerto,Centro de negocios con acceso a Internet,Instalaciones para conferencias,Estacionamiento privado pagado cercano,Estacionamiento vigilado,Estacionamiento,Internet gratuito,Wifi,Wifi público,Internet,Restaurante,Desayuno disponible,Desayuno tipo bufé,Servicio de traslado en autobús,Salas de reuniones,Almacenamiento de equipaje,Sala de estar o con TV compartida,Recepción disponible las 24 horas,Servicio de lavandería,Habitaciones insonorizadas,Aire acondicionado,Servicio de limpieza,Caja fuerte,Minibar,TV pantalla plana,Habitaciones para no fumadores,Habitaciones para familias","3.277 opiniones","https://www.tripadvisor.cl/Hotel_Review-g303631-d300797-Reviews-Ibis_Sao_Paulo_Congonhas-Sao_Paulo_State_of_Sao_Paulo.html","N.º 117","N,A","Rua Baronesa de Bela Vista 801 Vila Congonhas, São Paulo, Estado de Sao Paulo 04612-002 Brasil, Sao paulo","-23.624836072162267","-46.66260069317329","Sao_paulo","2020-01-13"
